Vercel CLI 50.13.2
Fetching project "prj_6Eejnjz5gfq1apxkLbrObHi07FCt"
Fetching logs...
TIME         HOST                 LEVEL                                                                   STATUS  MESSAGE   
20:09:04.96  www.tsonglyrics.com  info   ε GET /songs/kannai-kasakkum-sooriyano-lyrics-red.json           200     (no messa…
20:09:04.85  www.tsonglyrics.com  info   ε GET /kannai-kasakkum-sooriyano-lyrics-red.html                 200     [Hybrid] …
20:08:49.15  www.tsonglyrics.com  info   ◇ GET /naan-autokaaran-song-lyrics-baasha/                       308     (no messa…
20:08:08.63  www.tsonglyrics.com  info   ε GET /kona-kondakari-lyrics-madha-yaanai.html                   200     [Hybrid] …
20:08:02.64  www.tsonglyrics.com  info   ε GET /agasatha-lyrics-cuckoo-song-lyrics.html                   200     [Hybrid] …
20:08:00.67  www.tsonglyrics.com  info   ε GET /category                                                  200     (no messa…
20:07:11.77  www.tsonglyrics.com  info   ε GET /songs/miruthan-song-lyrics.json                           200     (no messa…
20:07:11.53  www.tsonglyrics.com  info   λ GET /miruthan-song-lyrics.html                                 200     [Hybrid] …
20:06:52.38  tsonglyrics.com      info   ◇ GET /_next/image                                               301     (no messa…
20:06:51.01  www.tsonglyrics.com  info   ε GET /ey-inga-paaru-lyrics-velaiyilla.html                      200     Raw slug …
20:06:50.92  tsonglyrics.com      info   ◇ GET /ey-inga-paaru-lyrics-velaiyilla.html                      301     (no messa…
20:06:50.65  tsonglyrics.com      info   ◇ GET /_next/image                                               301     (no messa…
20:06:30.92  www.tsonglyrics.com  info   ε GET /ragasiya-kanavugal-song-lyrics-bheema.html                200     [Hybrid] …
20:06:30.89  www.tsonglyrics.com  info   ◇ GET /kanna-kaattu-podhum-lyrics-rekka-song/                    308     (no messa…
20:06:17.53  www.tsonglyrics.com  info   ε GET /poo-vasam-lyrics-anbe-sivam.html                          200     [Hybrid] …
Fetched 100 logs for sathishkumars-projects-cdd6d66c/tsl-spa-webapp on branch main
